hotel,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,agent,reservation_status,reservation_status_date,arrival_date,date_load,date_load_numeric
City Hotel,1,31,1,0,2,0,SC,PRT,0,0,0,A,A,9,Canceled,2016-08-21,2016-09-11,2024-08-26,1724692037
City Hotel,1,52,2,0,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-08-04,2016-09-11,2024-08-26,1724692037
City Hotel,1,19,2,0,2,0,SC,PRT,0,0,0,A,A,7,Canceled,2016-08-26,2016-09-11,2024-08-26,1724692037
City Hotel,1,10,2,0,1,0,SC,AGO,0,0,0,A,A,9,Canceled,2016-09-01,2016-09-11,2024-08-26,1724692037
City Hotel,1,69,2,0,2,0,BB,FRA,0,0,0,A,A,9,Canceled,2016-07-04,2016-09-11,2024-08-26,1724692037
City Hotel,1,196,2,0,2,0,SC,POL,0,0,0,A,A,9,Canceled,2016-03-02,2016-09-11,2024-08-26,1724692037
City Hotel,1,79,2,0,3,0,BB,FRA,0,0,0,D,D,9,Canceled,2016-07-23,2016-09-11,2024-08-26,1724692037
City Hotel,1,208,2,1,2,0,SC,CN,0,0,0,B,B,9,Canceled,2016-07-16,2016-09-11,2024-08-26,1724692037
City Hotel,1,31,2,1,2,0,BB,PRT,0,0,0,A,A,4,Canceled,2016-08-25,2016-09-11,2024-08-26,1724692037
City Hotel,1,62,2,1,2,0,BB,ITA,0,0,0,A,A,9,Canceled,2016-07-25,2016-09-11,2024-08-26,1724692037
City Hotel,1,32,2,1,2,0,BB,IRL,0,0,0,D,D,9,Canceled,2016-08-25,2016-09-11,2024-08-26,1724692037
City Hotel,1,56,2,1,2,0,SC,USA,0,0,0,A,A,9,Canceled,2016-07-17,2016-09-11,2024-08-26,1724692037
City Hotel,1,44,2,1,2,1,BB,TUR,0,0,0,A,A,9,Canceled,2016-08-01,2016-09-11,2024-08-26,1724692037
City Hotel,1,7,2,2,2,0,BB,PRT,0,0,0,F,F,7,Canceled,2016-09-10,2016-09-11,2024-08-26,1724692037
City Hotel,1,111,2,2,2,0,SC,DEU,0,0,0,A,A,9,Canceled,2016-09-08,2016-09-11,2024-08-26,1724692037
City Hotel,1,53,2,2,2,0,BB,GBR,0,0,0,D,D,9,Canceled,2016-07-25,2016-09-11,2024-08-26,1724692037
City Hotel,1,46,2,3,2,0,BB,COL,0,0,0,D,D,9,Canceled,2016-09-02,2016-09-11,2024-08-26,1724692037
City Hotel,1,38,2,3,2,2,BB,TUR,0,0,0,F,F,9,Canceled,2016-09-02,2016-09-11,2024-08-26,1724692037
City Hotel,1,70,2,4,1,0,BB,MAR,0,0,0,D,D,9,Canceled,2016-08-30,2016-09-11,2024-08-26,1724692037
City Hotel,1,3,2,5,1,0,BB,PRT,0,0,0,D,D,8,Canceled,2016-09-09,2016-09-11,2024-08-26,1724692037
City Hotel,1,25,1,0,1,0,BB,FRA,0,0,0,A,A,9,Canceled,2016-08-19,2016-09-12,2024-08-26,1724692037
City Hotel,1,0,1,0,2,0,BB,NLD,0,0,0,A,D,1,No-Show,2016-09-12,2016-09-12,2024-08-26,1724692037
City Hotel,1,15,1,0,2,0,BB,PRT,0,0,0,A,A,9,Canceled,2016-08-28,2016-09-12,2024-08-26,1724692037
City Hotel,1,88,1,0,1,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-08-16,2016-09-12,2024-08-26,1724692037
City Hotel,1,55,1,0,2,0,SC,GBR,0,0,0,A,A,9,Canceled,2016-09-08,2016-09-12,2024-08-26,1724692037
City Hotel,1,67,1,0,3,0,BB,BRA,0,0,0,D,D,9,Canceled,2016-08-15,2016-09-12,2024-08-26,1724692037
City Hotel,1,15,1,0,1,0,SC,PRT,0,0,0,A,A,9,Canceled,2016-08-28,2016-09-12,2024-08-26,1724692037
City Hotel,1,61,1,1,2,0,SC,USA,0,0,0,A,A,9,Canceled,2016-07-27,2016-09-12,2024-08-26,1724692037
City Hotel,1,13,1,1,2,1,BB,PRT,0,0,0,D,D,8,Canceled,2016-09-04,2016-09-12,2024-08-26,1724692037
City Hotel,1,3,1,1,1,0,BB,PRT,0,0,0,D,D,8,Canceled,2016-09-09,2016-09-12,2024-08-26,1724692037
City Hotel,1,5,1,2,2,0,BB,TUR,0,0,0,D,D,9,Canceled,2016-09-09,2016-09-12,2024-08-26,1724692037
City Hotel,1,99,1,2,2,0,SC,DEU,0,0,0,A,A,9,Canceled,2016-07-05,2016-09-12,2024-08-26,1724692037
City Hotel,1,163,1,2,2,0,BB,DEU,0,0,0,A,A,9,Canceled,2016-09-02,2016-09-12,2024-08-26,1724692037
City Hotel,1,126,1,2,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-05-11,2016-09-12,2024-08-26,1724692037
City Hotel,1,80,1,2,3,0,BB,FRA,0,0,0,D,D,9,Canceled,2016-07-20,2016-09-12,2024-08-26,1724692037
City Hotel,1,230,1,3,2,0,BB,GBR,0,0,0,B,B,1,Canceled,2016-04-21,2016-09-12,2024-08-26,1724692037
City Hotel,1,144,1,3,2,0,BB,GBR,0,0,0,A,A,9,Canceled,2016-08-24,2016-09-12,2024-08-26,1724692037
City Hotel,1,32,1,4,0,2,BB,SAU,0,0,0,B,B,9,No-Show,2016-09-12,2016-09-12,2024-08-26,1724692037
City Hotel,0,277,1,4,2,0,BB,BEL,0,0,0,A,A,9,Check-Out,2016-09-17,2016-09-12,2024-08-26,1724692037
City Hotel,1,33,1,4,2,0,BB,SAU,0,0,0,B,B,9,No-Show,2016-09-12,2016-09-12,2024-08-26,1724692037
City Hotel,1,255,1,5,2,0,BB,DEU,0,0,0,A,A,9,Canceled,2016-04-08,2016-09-12,2024-08-26,1724692037
City Hotel,1,147,1,5,2,0,BB,FIN,0,0,0,A,A,9,Canceled,2016-07-01,2016-09-12,2024-08-26,1724692037
City Hotel,1,234,2,5,2,0,BB,DEU,0,0,0,A,A,9,Canceled,2016-04-20,2016-09-12,2024-08-26,1724692037
City Hotel,1,208,5,12,3,0,BB,BRA,0,0,0,D,D,9,Canceled,2016-07-02,2016-09-12,2024-08-26,1724692037
City Hotel,1,147,0,1,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-08-04,2016-09-13,2024-08-26,1724692037
City Hotel,1,4,0,2,2,0,BB,PRT,0,0,0,D,D,7,Canceled,2016-09-09,2016-09-13,2024-08-26,1724692037
City Hotel,1,160,0,2,2,0,HB,PRT,0,0,0,A,A,6,Canceled,2016-09-08,2016-09-13,2024-08-26,1724692037
City Hotel,1,238,0,3,2,0,BB,FRA,0,0,0,A,A,9,Canceled,2016-09-12,2016-09-13,2024-08-26,1724692037
City Hotel,1,96,0,3,2,0,BB,PRT,0,0,0,E,E,8,Canceled,2016-09-06,2016-09-13,2024-08-26,1724692037
City Hotel,1,6,0,3,2,0,BB,FRA,0,0,0,D,D,9,Canceled,2016-09-09,2016-09-13,2024-08-26,1724692037
City Hotel,1,6,0,4,1,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-09-07,2016-09-13,2024-08-26,1724692037
City Hotel,1,235,0,4,2,0,BB,ROU,0,0,0,A,A,9,Canceled,2016-06-29,2016-09-13,2024-08-26,1724692037
City Hotel,0,262,0,4,2,0,BB,DEU,0,0,0,A,A,9,Check-Out,2016-09-17,2016-09-13,2024-08-26,1724692037
City Hotel,1,40,0,4,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-08-10,2016-09-13,2024-08-26,1724692037
City Hotel,1,40,0,4,1,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-09-07,2016-09-13,2024-08-26,1724692037
City Hotel,1,103,0,4,3,0,BB,LUX,0,0,0,D,D,9,Canceled,2016-08-12,2016-09-13,2024-08-26,1724692037
City Hotel,1,32,2,5,2,0,BB,PRT,0,0,0,E,E,8,Canceled,2016-08-26,2016-09-13,2024-08-26,1724692037
City Hotel,1,41,0,2,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-08-10,2016-09-14,2024-08-26,1724692037
City Hotel,1,48,0,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-09-06,2016-09-14,2024-08-26,1724692037
City Hotel,1,7,0,2,2,0,BB,ESP,0,0,0,D,D,9,Canceled,2016-09-07,2016-09-14,2024-08-26,1724692037
City Hotel,1,240,0,2,2,0,SC,ROU,0,0,0,A,A,9,Canceled,2016-07-19,2016-09-14,2024-08-26,1724692037
City Hotel,1,4,0,2,2,2,BB,AGO,0,0,0,F,F,9,Canceled,2016-09-11,2016-09-14,2024-08-26,1724692037
City Hotel,1,52,0,3,2,2,BB,GBR,0,0,0,F,F,9,Canceled,2016-08-01,2016-09-14,2024-08-26,1724692037
City Hotel,1,77,0,3,2,0,BB,BRA,0,0,0,D,D,9,Canceled,2016-07-04,2016-09-14,2024-08-26,1724692037
City Hotel,1,113,0,3,2,0,BB,GBR,0,0,0,A,A,9,Canceled,2016-05-25,2016-09-14,2024-08-26,1724692037
City Hotel,1,148,0,3,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-08-04,2016-09-14,2024-08-26,1724692037
City Hotel,1,224,0,4,2,0,BB,SWE,0,0,0,A,A,9,Canceled,2016-02-12,2016-09-14,2024-08-26,1724692037
City Hotel,1,135,1,4,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-07-22,2016-09-14,2024-08-26,1724692037
City Hotel,1,62,1,4,2,0,BB,CHE,0,0,0,D,D,9,Canceled,2016-09-02,2016-09-14,2024-08-26,1724692037
City Hotel,0,268,2,4,2,0,BB,FRA,0,0,0,D,D,1,Check-Out,2016-09-20,2016-09-14,2024-08-26,1724692037
City Hotel,1,120,2,4,2,0,BB,CN,0,0,0,A,A,9,Canceled,2016-05-31,2016-09-14,2024-08-26,1724692037
City Hotel,1,18,0,1,1,0,SC,BRA,0,0,0,A,A,9,Canceled,2016-09-07,2016-09-15,2024-08-26,1724692037
City Hotel,1,198,0,1,2,0,SC,USA,0,0,0,A,A,9,Canceled,2016-08-21,2016-09-15,2024-08-26,1724692037
City Hotel,1,433,0,1,1,0,BB,PRT,0,0,0,A,A,1,Canceled,2015-10-21,2016-09-15,2024-08-26,1724692037
City Hotel,1,176,0,1,2,0,BB,PRT,0,0,0,A,A,7,Canceled,2016-03-25,2016-09-15,2024-08-26,1724692037
City Hotel,1,205,0,1,2,0,SC,USA,0,0,0,A,A,9,Canceled,2016-03-17,2016-09-15,2024-08-26,1724692037
City Hotel,1,10,0,1,1,0,BB,CHN,0,0,0,A,A,9,Canceled,2016-09-08,2016-09-15,2024-08-26,1724692037
City Hotel,1,4,0,1,2,0,BB,PRT,0,0,0,A,A,9,Canceled,2016-09-11,2016-09-15,2024-08-26,1724692037
City Hotel,1,30,0,2,2,0,BB,ESP,0,0,0,A,A,9,Canceled,2016-09-02,2016-09-15,2024-08-26,1724692037
City Hotel,1,317,0,2,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-02-09,2016-09-15,2024-08-26,1724692037
City Hotel,1,6,0,2,1,0,BB,GBR,0,0,0,A,A,9,Canceled,2016-09-15,2016-09-15,2024-08-26,1724692037
City Hotel,1,70,0,2,1,0,BB,PRT,0,0,0,D,D,7,Canceled,2016-07-07,2016-09-15,2024-08-26,1724692037
City Hotel,1,70,0,2,2,0,BB,PRT,0,0,0,D,D,7,Canceled,2016-07-07,2016-09-15,2024-08-26,1724692037
City Hotel,1,433,0,2,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2015-10-21,2016-09-15,2024-08-26,1724692037
City Hotel,1,18,0,2,2,0,BB,FRA,0,0,0,D,D,9,Canceled,2016-08-28,2016-09-15,2024-08-26,1724692037
City Hotel,1,19,0,2,2,0,BB,FRA,0,0,0,D,D,1,No-Show,2016-09-15,2016-09-15,2024-08-26,1724692037
City Hotel,1,15,0,2,2,0,BB,PRT,0,0,0,D,D,7,Canceled,2016-09-02,2016-09-15,2024-08-26,1724692037
City Hotel,1,39,0,2,2,0,BB,BRA,0,0,0,D,D,9,Canceled,2016-08-08,2016-09-15,2024-08-26,1724692037
City Hotel,1,6,0,1,2,1,BB,GBR,0,0,0,A,A,9,Canceled,2016-09-15,2016-09-15,2024-08-26,1724692037
City Hotel,1,9,0,2,2,0,SC,FRA,0,0,0,A,A,9,Canceled,2016-09-08,2016-09-15,2024-08-26,1724692037
City Hotel,1,15,0,2,1,0,SC,ESP,0,0,0,A,A,9,Canceled,2016-08-31,2016-09-15,2024-08-26,1724692037
City Hotel,1,22,0,2,2,1,BB,ARE,0,0,0,A,A,9,Canceled,2016-09-09,2016-09-15,2024-08-26,1724692037
City Hotel,1,22,0,2,2,0,SC,ARE,0,0,0,A,A,9,Canceled,2016-09-09,2016-09-15,2024-08-26,1724692037
City Hotel,1,66,0,2,2,0,BB,CHE,0,0,0,D,D,9,Canceled,2016-08-07,2016-09-15,2024-08-26,1724692037
City Hotel,1,70,0,2,2,1,BB,PRT,0,0,0,D,D,7,Canceled,2016-07-07,2016-09-15,2024-08-26,1724692037
City Hotel,1,26,0,2,2,0,SC,MAR,0,0,0,A,A,9,Canceled,2016-08-22,2016-09-15,2024-08-26,1724692037
City Hotel,1,185,0,3,2,0,SC,GBR,0,0,0,A,A,9,Canceled,2016-05-20,2016-09-15,2024-08-26,1724692037
City Hotel,1,17,0,3,2,0,SC,TUR,0,0,0,A,A,9,Canceled,2016-08-29,2016-09-15,2024-08-26,1724692037
City Hotel,1,45,0,3,2,2,BB,IRL,0,0,0,F,F,9,Canceled,2016-08-31,2016-09-15,2024-08-26,1724692037
City Hotel,1,176,0,3,2,1,BB,ESP,0,0,0,F,F,9,Canceled,2016-06-28,2016-09-15,2024-08-26,1724692037
City Hotel,1,113,0,3,2,0,BB,CHE,0,0,0,A,A,1,No-Show,2016-09-15,2016-09-15,2024-08-26,1724692037
City Hotel,1,23,0,3,2,0,BB,IRL,0,0,0,A,A,9,Canceled,2016-09-08,2016-09-15,2024-08-26,1724692037
City Hotel,1,176,0,3,2,2,BB,ESP,0,0,0,A,A,9,Canceled,2016-06-28,2016-09-15,2024-08-26,1724692037
City Hotel,0,258,0,3,2,0,BB,FRA,0,0,0,A,A,9,Check-Out,2016-09-18,2016-09-15,2024-08-26,1724692037
City Hotel,1,76,0,3,3,0,BB,ESP,0,0,0,D,D,9,Canceled,2016-08-11,2016-09-15,2024-08-26,1724692037
City Hotel,1,144,0,3,3,0,BB,NLD,0,0,0,D,D,9,Canceled,2016-04-27,2016-09-15,2024-08-26,1724692037
City Hotel,1,192,0,3,2,0,BB,PRT,0,0,0,D,D,8,Canceled,2016-09-09,2016-09-15,2024-08-26,1724692037
City Hotel,1,36,0,3,2,2,BB,SWE,0,0,0,F,F,9,Canceled,2016-09-04,2016-09-15,2024-08-26,1724692037
City Hotel,1,82,0,3,2,0,BB,GBR,0,0,0,D,D,9,Canceled,2016-09-12,2016-09-15,2024-08-26,1724692037
City Hotel,1,85,1,3,3,0,BB,ITA,0,0,0,D,D,9,Canceled,2016-07-19,2016-09-15,2024-08-26,1724692037
City Hotel,1,161,1,3,2,0,BB,IRL,0,0,0,A,A,9,Canceled,2016-05-31,2016-09-15,2024-08-26,1724692037
City Hotel,1,44,1,3,2,2,BB,CHN,0,0,0,F,F,9,Canceled,2016-08-23,2016-09-15,2024-08-26,1724692037
City Hotel,1,23,1,3,2,0,BB,MOZ,0,0,0,A,A,9,Canceled,2016-08-23,2016-09-15,2024-08-26,1724692037
City Hotel,1,79,2,3,1,0,HB,GBR,0,0,0,D,D,9,Canceled,2016-08-27,2016-09-15,2024-08-26,1724692037
City Hotel,1,79,2,3,2,0,HB,GBR,0,0,0,D,D,9,Canceled,2016-08-27,2016-09-15,2024-08-26,1724692037
City Hotel,1,107,1,3,2,1,BB,GBR,0,0,0,A,A,9,Canceled,2016-07-14,2016-09-15,2024-08-26,1724692037
City Hotel,1,25,2,3,2,0,SC,IRN,0,0,0,A,A,9,Canceled,2016-09-14,2016-09-15,2024-08-26,1724692037
City Hotel,1,67,2,6,1,0,BB,TUR,0,0,0,D,D,9,Canceled,2016-08-03,2016-09-15,2024-08-26,1724692037
City Hotel,1,20,4,10,1,0,BB,AGO,0,0,0,G,G,1,Canceled,2016-08-26,2016-09-15,2024-08-26,1724692037
City Hotel,1,64,0,1,2,0,BB,RUS,0,0,0,D,D,9,Canceled,2016-07-14,2016-09-16,2024-08-26,1724692037
City Hotel,1,25,0,1,2,0,SC,PRT,0,0,0,A,A,9,Canceled,2016-08-22,2016-09-16,2024-08-26,1724692037
City Hotel,1,88,0,1,2,0,BB,POL,0,0,0,D,D,9,Canceled,2016-08-25,2016-09-16,2024-08-26,1724692037
City Hotel,1,68,0,1,2,0,SC,FRA,0,0,0,A,A,9,Canceled,2016-09-15,2016-09-16,2024-08-26,1724692037
City Hotel,1,75,0,1,2,1,BB,CHE,0,0,0,A,A,9,Canceled,2016-08-16,2016-09-16,2024-08-26,1724692037
City Hotel,1,68,0,1,2,0,BB,FRA,0,0,0,D,D,9,Canceled,2016-09-15,2016-09-16,2024-08-26,1724692037
City Hotel,1,64,0,1,1,0,BB,RUS,0,0,0,D,D,9,Canceled,2016-07-14,2016-09-16,2024-08-26,1724692037
City Hotel,1,2,0,1,2,0,BB,USA,0,0,0,A,A,1,Canceled,2016-09-16,2016-09-16,2024-08-26,1724692037
City Hotel,1,23,0,2,1,0,HB,PRT,0,0,0,A,A,3,Canceled,2016-08-24,2016-09-16,2024-08-26,1724692037
City Hotel,1,422,0,2,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-08-22,2016-09-16,2024-08-26,1724692037
City Hotel,0,422,0,2,2,0,HB,FRA,0,0,0,A,A,1,Check-Out,2016-09-18,2016-09-16,2024-08-26,1724692037
City Hotel,1,43,0,2,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-09-05,2016-09-16,2024-08-26,1724692037
City Hotel,1,57,0,2,1,0,BB,PRT,0,0,0,A,A,3,Canceled,2016-08-24,2016-09-16,2024-08-26,1724692037
City Hotel,1,43,0,2,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-08-10,2016-09-16,2024-08-26,1724692037
City Hotel,1,52,0,2,1,0,BB,PRT,0,0,0,A,A,3,Canceled,2016-08-24,2016-09-16,2024-08-26,1724692037
City Hotel,1,80,0,2,2,0,BB,ITA,0,0,0,D,D,9,Canceled,2016-08-27,2016-09-16,2024-08-26,1724692037
City Hotel,1,302,1,2,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-01-28,2016-09-16,2024-08-26,1724692037
City Hotel,1,205,1,2,2,0,BB,PRT,0,0,0,A,A,3,Canceled,2016-03-15,2016-09-16,2024-08-26,1724692037
City Hotel,1,31,1,2,2,0,BB,PRT,0,0,0,A,A,6,Canceled,2016-09-12,2016-09-16,2024-08-26,1724692037
City Hotel,1,171,1,2,2,0,BB,NLD,0,0,0,A,A,9,Canceled,2016-03-30,2016-09-16,2024-08-26,1724692037
City Hotel,1,11,1,2,2,2,HB,FRA,0,0,0,F,F,9,Canceled,2016-09-08,2016-09-16,2024-08-26,1724692037
City Hotel,1,117,1,2,2,1,BB,ITA,0,0,0,A,A,9,Canceled,2016-06-23,2016-09-16,2024-08-26,1724692037
City Hotel,1,0,1,2,2,0,BB,CHE,0,0,0,A,K,1,Canceled,2016-09-16,2016-09-16,2024-08-26,1724692037
City Hotel,1,32,2,2,1,0,BB,TZA,0,0,0,B,B,9,Canceled,2016-09-15,2016-09-16,2024-08-26,1724692037
City Hotel,1,145,2,2,2,0,SC,GBR,0,0,0,A,A,9,Canceled,2016-06-28,2016-09-16,2024-08-26,1724692037
City Hotel,1,31,2,2,0,2,BB,TZA,0,0,0,B,B,9,No-Show,2016-09-16,2016-09-16,2024-08-26,1724692037
City Hotel,1,159,2,3,2,0,BB,DEU,0,0,0,A,A,9,Canceled,2016-09-13,2016-09-16,2024-08-26,1724692037
City Hotel,1,69,0,1,2,0,BB,CHE,0,0,0,D,D,9,Canceled,2016-07-11,2016-09-17,2024-08-26,1724692037
City Hotel,1,151,0,1,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-08-04,2016-09-17,2024-08-26,1724692037
City Hotel,1,5,0,1,2,0,SC,USA,0,0,0,A,A,9,Canceled,2016-09-13,2016-09-17,2024-08-26,1724692037
City Hotel,1,22,0,1,1,2,BB,EGY,0,0,0,B,B,9,Canceled,2016-08-26,2016-09-17,2024-08-26,1724692037
City Hotel,1,19,0,1,2,0,BB,CHE,0,0,0,A,A,1,Canceled,2016-08-29,2016-09-17,2024-08-26,1724692037
City Hotel,1,315,1,1,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-08-19,2016-09-17,2024-08-26,1724692037
City Hotel,1,175,1,1,2,0,BB,GBR,0,0,0,D,D,9,Canceled,2016-08-24,2016-09-17,2024-08-26,1724692037
City Hotel,1,19,1,1,2,0,SC,GBR,0,0,0,A,A,9,Canceled,2016-09-15,2016-09-17,2024-08-26,1724692037
City Hotel,1,141,1,1,2,0,BB,DNK,0,0,0,D,D,9,Canceled,2016-05-25,2016-09-17,2024-08-26,1724692037
City Hotel,1,29,1,1,2,0,SC,PRT,0,0,0,A,A,1,Canceled,2016-08-19,2016-09-17,2024-08-26,1724692037
City Hotel,1,220,2,1,2,0,HB,PRT,0,0,0,A,A,1,Canceled,2016-08-17,2016-09-17,2024-08-26,1724692037
City Hotel,1,26,2,1,2,0,BB,FRA,0,0,0,A,A,9,Canceled,2016-09-14,2016-09-17,2024-08-26,1724692037
City Hotel,1,115,2,2,2,0,SC,CHN,0,0,0,A,A,9,Canceled,2016-06-05,2016-09-17,2024-08-26,1724692037
City Hotel,1,5,2,2,2,0,BB,FRA,0,0,0,A,A,9,Canceled,2016-09-13,2016-09-17,2024-08-26,1724692037
City Hotel,1,45,1,0,2,0,SC,BRA,0,0,0,A,A,9,Canceled,2016-08-31,2016-09-18,2024-08-26,1724692037
City Hotel,1,118,1,0,1,0,BB,PRT,0,0,0,A,A,3,Canceled,2016-06-14,2016-09-18,2024-08-26,1724692037
City Hotel,1,130,1,0,2,0,SC,BRA,0,0,0,A,A,9,Canceled,2016-08-30,2016-09-18,2024-08-26,1724692037
City Hotel,1,29,2,0,2,0,SC,GBR,0,0,0,A,A,9,Canceled,2016-08-29,2016-09-18,2024-08-26,1724692037
City Hotel,1,76,2,0,2,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-07-06,2016-09-18,2024-08-26,1724692037
City Hotel,1,155,2,0,2,0,BB,ESP,0,0,0,D,D,9,Canceled,2016-05-12,2016-09-18,2024-08-26,1724692037
City Hotel,1,38,2,0,2,0,SC,JOR,0,0,0,A,A,9,Canceled,2016-08-11,2016-09-18,2024-08-26,1724692037
City Hotel,1,175,2,0,2,0,BB,JEY,0,0,0,A,A,9,Canceled,2016-03-27,2016-09-18,2024-08-26,1724692037
City Hotel,1,42,2,0,1,0,BB,RUS,0,0,0,A,A,9,Canceled,2016-08-17,2016-09-18,2024-08-26,1724692037
City Hotel,1,41,2,1,2,0,BB,GBR,0,0,0,D,D,9,Canceled,2016-08-15,2016-09-18,2024-08-26,1724692037
City Hotel,1,21,2,1,2,0,SC,MYS,0,0,0,A,A,9,Canceled,2016-09-09,2016-09-18,2024-08-26,1724692037
City Hotel,1,104,2,1,2,0,BB,DEU,0,0,0,A,A,9,Canceled,2016-09-01,2016-09-18,2024-08-26,1724692037
City Hotel,1,61,2,1,2,0,BB,LVA,0,0,0,A,A,9,Canceled,2016-07-21,2016-09-18,2024-08-26,1724692037
City Hotel,1,12,2,1,2,0,BB,POL,0,0,0,A,A,9,Canceled,2016-09-15,2016-09-18,2024-08-26,1724692037
City Hotel,1,4,2,1,1,0,BB,PRT,0,0,0,A,A,8,Canceled,2016-09-15,2016-09-18,2024-08-26,1724692037
City Hotel,1,6,2,1,2,0,BB,BEL,0,0,0,A,A,9,Canceled,2016-09-12,2016-09-18,2024-08-26,1724692037
City Hotel,1,18,2,2,3,0,BB,PRT,0,0,0,A,C,10,Canceled,2016-09-12,2016-09-18,2024-08-26,1724692037
City Hotel,1,20,2,2,2,0,BB,PRT,0,0,0,A,A,10,Canceled,2016-09-13,2016-09-18,2024-08-26,1724692037
City Hotel,1,20,2,2,1,0,BB,PRT,0,0,0,A,A,10,No-Show,2016-09-18,2016-09-18,2024-08-26,1724692037
City Hotel,1,31,2,2,1,0,BB,PRT,0,0,0,F,F,7,Canceled,2016-09-13,2016-09-18,2024-08-26,1724692037
City Hotel,1,230,2,2,2,0,BB,BEL,0,0,0,A,A,9,Canceled,2016-02-01,2016-09-18,2024-08-26,1724692037
City Hotel,1,230,2,2,1,0,SC,BEL,0,0,0,A,A,9,Canceled,2016-02-01,2016-09-18,2024-08-26,1724692037
City Hotel,1,48,2,2,1,0,BB,CHN,0,0,0,D,D,9,Canceled,2016-09-14,2016-09-18,2024-08-26,1724692037
City Hotel,1,20,2,2,1,2,BB,RUS,0,0,0,F,F,9,Canceled,2016-08-29,2016-09-18,2024-08-26,1724692037
City Hotel,1,73,2,3,2,0,SC,PRT,0,0,0,A,A,1,Canceled,2016-07-09,2016-09-18,2024-08-26,1724692037
City Hotel,1,19,2,4,3,0,BB,PRT,0,0,0,F,F,7,Canceled,2016-09-01,2016-09-18,2024-08-26,1724692037
City Hotel,1,19,2,5,2,2,BB,FRA,0,0,0,F,F,9,Canceled,2016-09-03,2016-09-18,2024-08-26,1724692037
City Hotel,1,15,4,10,1,2,BB,AGO,0,0,0,F,F,9,Canceled,2016-09-17,2016-09-18,2024-08-26,1724692037
City Hotel,1,19,1,0,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-08-31,2016-09-19,2024-08-26,1724692037
City Hotel,1,21,1,0,2,0,BB,GBR,0,0,0,D,D,9,Canceled,2016-09-15,2016-09-19,2024-08-26,1724692037
City Hotel,1,27,1,0,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-08-31,2016-09-19,2024-08-26,1724692037
City Hotel,1,27,1,0,3,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-08-31,2016-09-19,2024-08-26,1724692037
City Hotel,1,27,1,0,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-08-31,2016-09-19,2024-08-26,1724692037
City Hotel,1,107,1,1,1,0,BB,AUS,0,0,0,A,A,9,Canceled,2016-08-02,2016-09-19,2024-08-26,1724692037
City Hotel,1,280,1,2,2,0,BB,PRT,0,0,0,A,A,6,Canceled,2016-01-18,2016-09-19,2024-08-26,1724692037
City Hotel,1,280,1,2,1,0,BB,PRT,0,0,0,A,A,6,Canceled,2016-01-18,2016-09-19,2024-08-26,1724692037
City Hotel,1,42,1,1,2,0,SC,CHN,0,0,0,A,A,9,Canceled,2016-08-22,2016-09-19,2024-08-26,1724692037
City Hotel,1,159,1,2,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-09-13,2016-09-19,2024-08-26,1724692037
City Hotel,1,49,1,3,2,0,HB,ESP,0,0,0,D,D,9,Canceled,2016-08-02,2016-09-19,2024-08-26,1724692037
City Hotel,1,163,1,3,2,0,BB,NLD,0,0,0,D,D,9,Canceled,2016-04-09,2016-09-19,2024-08-26,1724692037
City Hotel,1,21,1,3,2,2,BB,ITA,0,0,0,F,F,9,Canceled,2016-08-29,2016-09-19,2024-08-26,1724692037
City Hotel,1,73,1,3,2,0,BB,MEX,0,0,0,D,D,9,Canceled,2016-09-06,2016-09-19,2024-08-26,1724692037
City Hotel,0,267,2,5,2,0,BB,BEL,0,0,0,A,A,7,Check-Out,2016-09-26,2016-09-19,2024-08-26,1724692037
City Hotel,1,213,3,5,2,0,BB,BRA,0,0,0,A,A,9,Canceled,2016-04-23,2016-09-19,2024-08-26,1724692037
